id,income,location
23632,32500.0,POINT (-83.10104981236879 40.076212802744735)
23633,37500.0,POINT (-83.10578523897979 40.08280234889103)
23634,37500.0,POINT (-83.10394163190487 40.08721519404755)
23635,42500.0,POINT (-83.1030616768152 40.082765276161865)
23636,42500.0,POINT (-83.10709310383949 40.086324883104176)
23637,42500.0,POINT (-83.1094487772103 40.08370514711007)
23638,47500.0,POINT (-83.10748329059736 40.08204115555004)
23639,47500.0,POINT (-83.10255579056918 40.073203888499584)
23640,47500.0,POINT (-83.10884537664406 40.08456303875197)
23641,52500.0,POINT (-83.10657103465438 40.08358048414669)
23642,52500.0,POINT (-83.10935831398186 40.07889792618774)
23643,52500.0,POINT (-83.11168168222535 40.086323330489066)
23644,57500.0,POINT (-83.10143995113367 40.087437150092846)
23645,57500.0,POINT (-83.10625882244598 40.075309628970366)
23646,57500.0,POINT (-83.11006773988682 40.08471093837832)
23647,57500.0,POINT (-83.11105755613282 40.087905871376435)
23648,62500.0,POINT (-83.1031000222056 40.077190153389786)
23649,62500.0,POINT (-83.10619790267828 40.07494022954248)
23650,62500.0,POINT (-83.10704858464733 40.074629262721096)
23651,62500.0,POINT (-83.11245903708827 40.0842675463407)
23652,67500.0,POINT (-83.10791806180613 40.07047605182081)
23653,67500.0,POINT (-83.1003416396414 40.07697355861897)
23654,67500.0,POINT (-83.10488475843327 40.08551789718243)
23655,67500.0,POINT (-83.10933220541222 40.07439764153631)
23656,72500.0,POINT (-83.10623372364344 40.081577679488056)
23657,72500.0,POINT (-83.10483071137968 40.08234942348303)
23658,72500.0,POINT (-83.10198688914966 40.08528808831572)
23659,72500.0,POINT (-83.10662135934925 40.08296300589548)
23660,77500.0,POINT (-83.10899428292609 40.077860282197555)
23661,77500.0,POINT (-83.1129644514377 40.085861095925736)
23662,77500.0,POINT (-83.10871785962436 40.07653052034794)
23663,77500.0,POINT (-83.10308305348607 40.078927873180895)
23664,77500.0,POINT (-83.10586037640552 40.08329153712069)
23665,82500.0,POINT (-83.10311125715816 40.078697845530215)
23666,82500.0,POINT (-83.1021880254319 40.079040969328204)
23667,82500.0,POINT (-83.10112517042478 40.0781978490936)
23668,82500.0,POINT (-83.1016939383262 40.08609263639517)
23669,82500.0,POINT (-83.10122172900864 40.073381021943085)
23670,87500.0,POINT (-83.10386283404229 40.08180799554595)
23671,87500.0,POINT (-83.10278224934402 40.084854206732004)
23672,87500.0,POINT (-83.11044994629368 40.07932247417277)
23673,87500.0,POINT (-83.10791396125133 40.08151378866993)
23674,87500.0,POINT (-83.10365881406625 40.08123396260594)
23675,92500.0,POINT (-83.11190968210447 40.086565758938825)
23676,92500.0,POINT (-83.1098784642141 40.088643751890785)
23677,92500.0,POINT (-83.1005551697186 40.080199809181)
23678,92500.0,POINT (-83.10998422494863 40.08584471191858)
23679,97500.0,POINT (-83.10352279302909 40.08204437359863)
23680,97500.0,POINT (-83.10378849385276 40.083663836436706)
23681,97500.0,POINT (-83.10466165787736 40.08321444910204)
23682,97500.0,POINT (-83.10941447160175 40.0848474411562)
23683,102500.0,POINT (-83.10651246816857 40.080599135692026)
23684,102500.0,POINT (-83.10913262894901 40.09406123514047)
23685,102500.0,POINT (-83.09977817352136 40.081113491251024)
23686,102500.0,POINT (-83.10039404015964 40.07737246138608)
23687,107500.0,POINT (-83.106684666015 40.07848106407844)
23688,107500.0,POINT (-83.10930475184638 40.08374279992706)
23689,107500.0,POINT (-83.10617174049693 40.08162663960477)
23690,107500.0,POINT (-83.1052891238764 40.078503152308755)
23691,112500.0,POINT (-83.10281447455426 40.07691928404348)
23692,112500.0,POINT (-83.09950218317722 40.074842835251786)
23693,112500.0,POINT (-83.10576841786373 40.07623659095692)
23694,112500.0,POINT (-83.09909852587825 40.0814066862089)
23695,117500.0,POINT (-83.10390494563683 40.0767604145088)
23696,117500.0,POINT (-83.09943677295396 40.079640756809425)
23697,117500.0,POINT (-83.10676662749113 40.08093455126239)
23698,122500.0,POINT (-83.10909350520811 40.07651881187651)
23699,122500.0,POINT (-83.11252301050378 40.0867289566003)
23700,122500.0,POINT (-83.10526714504086 40.07928991594948)
23701,127500.0,POINT (-83.09991706393077 40.077654427838844)
23702,127500.0,POINT (-83.10296255975327 40.08814792889779)
23703,127500.0,POINT (-83.10383408376 40.07547400800009)
23704,132500.0,POINT (-83.10948921573168 40.07803349444518)
23705,132500.0,POINT (-83.11162005615216 40.08480343087621)
23706,137500.0,POINT (-83.11123416093109 40.088489066597326)
23707,137500.0,POINT (-83.10096449810233 40.07623764716691)
23708,142500.0,POINT (-83.10242341489234 40.08793203207878)
23709,142500.0,POINT (-83.09994041704483 40.07270262592108)
23710,147500.0,POINT (-83.10351967523114 40.0870141010132)
23711,152500.0,POINT (-83.10398436223824 40.07906241357577)
23712,157500.0,POINT (-83.10018844347924 40.07745205227284)
23713,162500.0,POINT (-83.10382059500844 40.086089434692155)
23714,2500.0,POINT (-83.11785967082164 40.01726950535962)
23715,2500.0,POINT (-83.11900495980511 40.01973093798645)
23716,7500.0,POINT (-83.11780920486589 40.01477012983336)
23717,7500.0,POINT (-83.12025959070827 40.03022748380543)
23718,12500.0,POINT (-83.10137586051715 40.018941728048674)
23719,12500.0,POINT (-83.11515061065 40.02379496005064)
23720,12500.0,POINT (-83.114276314522 40.01786329806227)
23721,17500.0,POINT (-83.10521767984393 40.02593976594081)
23722,17500.0,POINT (-83.10790823894398 40.01961087363024)
23723,17500.0,POINT (-83.10191611544258 40.02224594746195)
23724,22500.0,POINT (-83.09818472892044 40.024378291635834)
23725,22500.0,POINT (-83.11250925429893 40.017564836682986)
23726,22500.0,POINT (-83.10859938777693 40.01444709929652)
23727,22500.0,POINT (-83.11889556208244 40.01794773721161)
23728,27500.0,POINT (-83.11728143906993 40.03206618812547)
23729,27500.0,POINT (-83.10314084767624 40.022821396818536)
23730,27500.0,POINT (-83.11142108118739 40.018919595385306)
23731,27500.0,POINT (-83.1095896354284 40.0271581547176)
23732,32500.0,POINT (-83.11892923301207 40.01591172929929)
23733,32500.0,POINT (-83.10876043665073 40.01861993425544)
23734,32500.0,POINT (-83.1162310529575 40.028016652573676)
23735,32500.0,POINT (-83.10292659538966 40.023267161721414)
23736,32500.0,POINT (-83.0987908680414 40.02842206670453)
23737,37500.0,POINT (-83.11389535524089 40.01723927173713)
23738,37500.0,POINT (-83.10345361833755 40.02627401732885)
23739,37500.0,POINT (-83.11287009403547 40.01329614788606)
23740,37500.0,POINT (-83.1168588881615 40.012209995295414)
23741,37500.0,POINT (-83.10587840505258 40.021007576857464)
23742,37500.0,POINT (-83.11318197070543 40.01336419122516)
23743,42500.0,POINT (-83.11124370619744 40.0212328314216)
23744,42500.0,POINT (-83.11149846704922 40.015650211339846)
23745,42500.0,POINT (-83.11656239492694 40.020504525330374)
23746,42500.0,POINT (-83.09600772586934 40.027196006418755)
23747,42500.0,POINT (-83.11921021691245 40.02712799775159)
23748,42500.0,POINT (-83.0975035131208 40.02340768152895)
23749,47500.0,POINT (-83.11292867988097 40.015160467124886)
23750,47500.0,POINT (-83.09619251303359 40.02109809209653)
23751,47500.0,POINT (-83.10405150618591 40.018389097454794)
23752,47500.0,POINT (-83.10223720470634 40.017285177244666)
23753,47500.0,POINT (-83.10934939499782 40.02240014777971)
23754,47500.0,POINT (-83.10318271279134 40.01675501380684)
23755,47500.0,POINT (-83.0955535335275 40.027128237296324)
23756,52500.0,POINT (-83.11357663920019 40.02683745801998)
23757,52500.0,POINT (-83.12040060136128 40.016566957223766)
23758,52500.0,POINT (-83.12068016933904 40.02442743128166)
23759,52500.0,POINT (-83.12142839909723 40.03285853896095)
23760,52500.0,POINT (-83.11458016672323 40.02627198123587)
23761,52500.0,POINT (-83.09971712275168 40.017153407968074)
23762,52500.0,POINT (-83.10573918610675 40.013816318349186)
23763,57500.0,POINT (-83.10181070247037 40.028123468293415)
23764,57500.0,POINT (-83.10594612057389 40.02048997388515)
23765,57500.0,POINT (-83.10189739593848 40.02743699984086)
23766,57500.0,POINT (-83.11213588736601 40.02816581447776)
23767,57500.0,POINT (-83.0950319020679 40.02371700569811)
23768,57500.0,POINT (-83.1058485145546 40.02622332952228)
23769,57500.0,POINT (-83.11190040175953 40.01713988483189)
23770,57500.0,POINT (-83.10171625598447 40.02234868692431)
23771,62500.0,POINT (-83.0953673963093 40.02421342958257)
23772,62500.0,POINT (-83.10220694531624 40.02759232311506)
23773,62500.0,POINT (-83.12167778849917 40.03035851199716)
23774,62500.0,POINT (-83.10099971111137 40.02641896979023)
23775,62500.0,POINT (-83.1129126728311 40.01365116743727)
23776,62500.0,POINT (-83.11149312091045 40.01919302489363)
23777,62500.0,POINT (-83.11625303109801 40.0202574957558)
23778,62500.0,POINT (-83.10415953353957 40.02494245408227)
23779,67500.0,POINT (-83.1142315762434 40.025249104618126)
23780,67500.0,POINT (-83.120902352439 40.0188404377503)
23781,67500.0,POINT (-83.11632896876156 40.032478074081105)
23782,67500.0,POINT (-83.10189710162287 40.01599870806842)
23783,67500.0,POINT (-83.11909250182063 40.02440787981607)
23784,67500.0,POINT (-83.11946441947858 40.02805393848551)
23785,67500.0,POINT (-83.11396347854233 40.02273120945715)
23786,67500.0,POINT (-83.10070698137858 40.01633683814548)
23787,67500.0,POINT (-83.11136240951495 40.032640435187815)
23788,72500.0,POINT (-83.11838384466738 40.029422623647186)
23789,72500.0,POINT (-83.09582195667939 40.027760720027324)
23790,72500.0,POINT (-83.10544953824204 40.026822167489726)
23791,72500.0,POINT (-83.10021716111557 40.01676166943152)
23792,72500.0,POINT (-83.11815993739225 40.0325120153668)
23793,72500.0,POINT (-83.1081252753636 40.02668743867716)
23794,72500.0,POINT (-83.11429991379408 40.016348141284446)
23795,72500.0,POINT (-83.11137372475918 40.025096161195584)
23796,72500.0,POINT (-83.1129726110408 40.02862425063361)
23797,77500.0,POINT (-83.10763335882606 40.020725295636915)
23798,77500.0,POINT (-83.11680998202692 40.02607891978505)
23799,77500.0,POINT (-83.10629271413376 40.015656496361245)
23800,77500.0,POINT (-83.10876431230095 40.014026497184766)
23801,77500.0,POINT (-83.10375686956425 40.01696488635038)
23802,77500.0,POINT (-83.10033032151445 40.02718963994912)
23803,77500.0,POINT (-83.10624128243491 40.02332542747608)
23804,77500.0,POINT (-83.10341104669031 40.01481101403035)
23805,77500.0,POINT (-83.10928527539093 40.01629274510782)
23806,82500.0,POINT (-83.11645715001836 40.020044894829695)
23807,82500.0,POINT (-83.1064087771724 40.01780694857501)
23808,82500.0,POINT (-83.10654932868184 40.02740043734767)
23809,82500.0,POINT (-83.1218595804633 40.023571130484754)
23810,82500.0,POINT (-83.11098715703098 40.0180405530324)
23811,82500.0,POINT (-83.09645384182284 40.01869480140151)
23812,82500.0,POINT (-83.11274383365443 40.02560058935227)
23813,82500.0,POINT (-83.10571815256054 40.02631728407864)
23814,82500.0,POINT (-83.11238628286456 40.02266838222713)
23815,87500.0,POINT (-83.12163838510462 40.02706576301398)
23816,87500.0,POINT (-83.11722326935121 40.014882362628086)
23817,87500.0,POINT (-83.12143776203014 40.02543409966737)
23818,87500.0,POINT (-83.10144627730595 40.027849574247305)
23819,87500.0,POINT (-83.11968831280684 40.02066420792646)
23820,87500.0,POINT (-83.10943404243632 40.014819533930435)
23821,87500.0,POINT (-83.11274754033046 40.03463510305342)
23822,87500.0,POINT (-83.11172714351329 40.02460905953234)
23823,87500.0,POINT (-83.11144699811423 40.019357208869515)
23824,92500.0,POINT (-83.09826651009259 40.027515796480515)
23825,92500.0,POINT (-83.1191194274503 40.033316041621255)
23826,92500.0,POINT (-83.1184834904196 40.02884488161403)
23827,92500.0,POINT (-83.10637678425329 40.0236848814605)
23828,92500.0,POINT (-83.10512223353139 40.01805204769728)
23829,92500.0,POINT (-83.11617899737254 40.013176207720086)
23830,92500.0,POINT (-83.11222976562259 40.0169484842821)
23831,92500.0,POINT (-83.10121512561781 40.01852437862003)
23832,92500.0,POINT (-83.11062126443983 40.01757496867398)
23833,97500.0,POINT (-83.11380730747611 40.03197318709636)
23834,97500.0,POINT (-83.11444222519475 40.01418072930964)
23835,97500.0,POINT (-83.11866109777594 40.01447526644558)
23836,97500.0,POINT (-83.11830078395165 40.01352064520993)
23837,97500.0,POINT (-83.11488539265493 40.02524832758903)
23838,97500.0,POINT (-83.09901512056219 40.02022503560968)
23839,97500.0,POINT (-83.1049783904817 40.01415896622576)
23840,97500.0,POINT (-83.09475118147097 40.02860899695696)
23841,97500.0,POINT (-83.10770132436097 40.01846246579718)
23842,102500.0,POINT (-83.12079118641394 40.02396134608245)
23843,102500.0,POINT (-83.113160849473 40.0295738348176)
23844,102500.0,POINT (-83.1163674035428 40.02813991392922)
23845,102500.0,POINT (-83.12005418400351 40.033226742167166)
23846,102500.0,POINT (-83.10101799396514 40.02568145011254)
23847,102500.0,POINT (-83.10751231489061 40.02243690942364)
23848,102500.0,POINT (-83.11271221142013 40.029650642486175)
23849,102500.0,POINT (-83.10860026191139 40.01806818762804)
23850,107500.0,POINT (-83.11148616019638 40.018032935075425)
23851,107500.0,POINT (-83.1011162551184 40.015929929881615)
23852,107500.0,POINT (-83.11080312420046 40.014917213851454)
23853,107500.0,POINT (-83.11841587329542 40.01263762569769)
23854,107500.0,POINT (-83.10755071370352 40.02696870358054)
23855,107500.0,POINT (-83.11252114387173 40.01429937194637)
23856,107500.0,POINT (-83.10401142206501 40.02392149140378)
23857,107500.0,POINT (-83.12028643309208 40.02565993136706)
23858,112500.0,POINT (-83.11504184976842 40.017762875928895)
23859,112500.0,POINT (-83.1112634741091 40.03203851874787)
23860,112500.0,POINT (-83.11856143246929 40.02847013856191)
23861,112500.0,POINT (-83.1223272825754 40.02823314117583)
23862,112500.0,POINT (-83.11143875962438 40.0283617675811)
23863,112500.0,POINT (-83.09470083673409 40.0287741492447)
23864,112500.0,POINT (-83.11948581197058 40.01734986017403)
23865,112500.0,POINT (-83.1042304793395 40.0196362022631)
23866,117500.0,POINT (-83.1208452635726 40.02264948500296)
23867,117500.0,POINT (-83.11295059809203 40.025798954102854)
23868,117500.0,POINT (-83.10194868898122 40.01843266980894)
23869,117500.0,POINT (-83.11934976200162 40.01491470754473)
23870,117500.0,POINT (-83.11900147743104 40.0250805199269)
23871,117500.0,POINT (-83.11702988973639 40.013524023350904)
23872,117500.0,POINT (-83.11593627446261 40.02575078962741)
23873,122500.0,POINT (-83.10951145452069 40.02593205253127)
23874,122500.0,POINT (-83.10480354571261 40.02805604516252)
23875,122500.0,POINT (-83.11134940790028 40.030105789778666)
23876,122500.0,POINT (-83.11366101416696 40.03248814428081)
23877,122500.0,POINT (-83.10170368501399 40.026350125312966)
23878,122500.0,POINT (-83.11910720292352 40.02994990410264)
23879,122500.0,POINT (-83.11687632511618 40.02571878402978)
23880,127500.0,POINT (-83.11222786234264 40.03198024549986)
23881,127500.0,POINT (-83.11456219902172 40.01534817259905)
23882,127500.0,POINT (-83.09546514744436 40.01889052557973)
23883,127500.0,POINT (-83.10756900837264 40.02729906486312)
23884,127500.0,POINT (-83.11432133284245 40.01381511796467)
23885,127500.0,POINT (-83.1175605211281 40.025362670475616)
23886,132500.0,POINT (-83.11768274037391 40.01591111515896)
23887,132500.0,POINT (-83.10030146026014 40.026905010781135)
23888,132500.0,POINT (-83.10694732886651 40.020187003111396)
23889,132500.0,POINT (-83.11453990220487 40.02554573483002)
23890,132500.0,POINT (-83.11445588163132 40.01294741879365)
23891,137500.0,POINT (-83.11977641653742 40.01403817484385)
23892,137500.0,POINT (-83.11347897223712 40.01515641567461)
23893,137500.0,POINT (-83.11606189994039 40.01745654837654)
23894,137500.0,POINT (-83.11484274546973 40.02751932469752)
23895,137500.0,POINT (-83.11103955537823 40.01759274053671)
23896,142500.0,POINT (-83.10468396936216 40.019338321607734)
23897,142500.0,POINT (-83.10246127169414 40.017380418898654)
23898,142500.0,POINT (-83.1098506553901 40.01475824617702)
23899,142500.0,POINT (-83.10814830792802 40.02487220450468)
23900,147500.0,POINT (-83.11057009913009 40.03042150323739)
23901,147500.0,POINT (-83.11604245063577 40.024778726168094)
23902,147500.0,POINT (-83.10068613435767 40.02864470737061)
23903,147500.0,POINT (-83.10967382695014 40.021397965276634)
23904,152500.0,POINT (-83.11878833996875 40.021331492694806)
23905,152500.0,POINT (-83.11436655475296 40.01186401655112)
23906,152500.0,POINT (-83.11609110641449 40.01366661639416)
23907,157500.0,POINT (-83.1216332953609 40.02841562854966)
23908,157500.0,POINT (-83.10436834834687 40.02273158034324)
23909,157500.0,POINT (-83.0950819888893 40.02054294961361)
23910,162500.0,POINT (-83.11562211112235 40.03105587494188)
23911,162500.0,POINT (-83.09648002777583 40.02089309505609)
23912,167500.0,POINT (-83.09832459460559 40.02296175696753)
23913,167500.0,POINT (-83.10488255704233 40.019032753275916)
23914,172500.0,POINT (-83.09791334091186 40.024260826055624)
23915,177500.0,POINT (-83.10261116368586 40.02778398388574)
23916,182500.0,POINT (-83.11295364857928 40.01411561969405)
23917,187500.0,POINT (-83.10799938342267 40.01526917812517)
23918,2500.0,POINT (-83.04830642289855 39.88780518464271)
23919,7500.0,POINT (-83.06697633793819 39.884053299400456)
23920,7500.0,POINT (-83.05837366540466 39.88919793048664)
23921,12500.0,POINT (-83.06130248429567 39.8780478636616)
23922,12500.0,POINT (-83.06196341308396 39.879285049505285)
23923,17500.0,POINT (-83.04326391074446 39.88833186315522)
