id,latitude,longitude,polygon,income
4951,4858681.258262182,-9239313.307267342,"POLYGON ((-9239303.307267342 4858691.258262183, -9239323.307267342 4858691.258262183, -9239323.307267342 4858671.258262183, -9239303.307267342 4858671.258262183, -9239303.307267342 4858691.258262183))",125k to 150k
4952,4858604.675530302,-9239355.894520812,"POLYGON ((-9239345.894520812 4858614.675530301, -9239365.894520812 4858614.675530301, -9239365.894520812 4858594.675530301, -9239345.894520812 4858594.675530301, -9239345.894520812 4858614.675530301))",150k to 200k
4953,4858684.386988284,-9239503.15856206,"POLYGON ((-9239493.15856206 4858694.386988284, -9239513.15856206 4858694.386988284, -9239513.15856206 4858674.386988284, -9239493.15856206 4858674.386988284, -9239493.15856206 4858694.386988284))",50k to 60k
4954,4859141.897554907,-9238186.485588152,"POLYGON ((-9238176.485588152 4859151.897554907, -9238196.485588152 4859151.897554907, -9238196.485588152 4859131.897554907, -9238176.485588152 4859131.897554907, -9238176.485588152 4859151.897554907))",75k to 100k
4955,4858428.778126653,-9238255.257501869,"POLYGON ((-9238245.257501869 4858438.778126653, -9238265.257501869 4858438.778126653, -9238265.257501869 4858418.778126653, -9238245.257501869 4858418.778126653, -9238245.257501869 4858438.778126653))",75k to 100k
4956,4858733.9685345,-9238793.534239592,"POLYGON ((-9238783.534239592 4858743.968534499, -9238803.534239592 4858743.968534499, -9238803.534239592 4858723.968534499, -9238783.534239592 4858723.968534499, -9238783.534239592 4858743.968534499))",100k to 125k
4957,4859081.8483758215,-9239769.128325166,"POLYGON ((-9239759.128325166 4859091.848375822, -9239779.128325166 4859091.848375822, -9239779.128325166 4859071.848375822, -9239759.128325166 4859071.848375822, -9239759.128325166 4859091.848375822))",200k+
4958,4858647.253651039,-9239474.089208206,"POLYGON ((-9239464.089208206 4858657.253651039, -9239484.089208206 4858657.253651039, -9239484.089208206 4858637.253651039, -9239464.089208206 4858637.253651039, -9239464.089208206 4858657.253651039))",60k to 75k
4959,4858946.994778698,-9238306.77853506,"POLYGON ((-9238296.77853506 4858956.994778698, -9238316.77853506 4858956.994778698, -9238316.77853506 4858936.994778698, -9238296.77853506 4858936.994778698, -9238296.77853506 4858956.994778698))",75k to 100k
4960,4859146.966253283,-9239822.900492068,"POLYGON ((-9239812.90049207 4859156.966253283, -9239832.90049207 4859156.966253283, -9239832.90049207 4859136.966253283, -9239812.90049207 4859136.966253283, -9239812.90049207 4859156.966253283))",150k to 200k
4961,4858801.544285689,-9239542.831234943,"POLYGON ((-9239532.831234943 4858811.544285689, -9239552.831234943 4858811.544285689, -9239552.831234943 4858791.544285689, -9239532.831234943 4858791.544285689, -9239532.831234943 4858811.544285689))",75k to 100k
4962,4858778.343920162,-9239071.532742446,"POLYGON ((-9239061.532742446 4858788.343920163, -9239081.532742446 4858788.343920163, -9239081.532742446 4858768.343920163, -9239061.532742446 4858768.343920163, -9239061.532742446 4858788.343920163))",50k to 60k
4963,4858988.990723729,-9239203.363820424,"POLYGON ((-9239193.363820424 4858998.990723729, -9239213.363820424 4858998.990723729, -9239213.363820424 4858978.990723729, -9239193.363820424 4858978.990723729, -9239193.363820424 4858998.990723729))",75k to 100k
4964,4859136.311874444,-9237741.41570398,"POLYGON ((-9237731.41570398 4859146.311874444, -9237751.41570398 4859146.311874444, -9237751.41570398 4859126.311874444, -9237731.41570398 4859126.311874444, -9237731.41570398 4859146.311874444))",50k to 60k
4965,4858654.8118656315,-9238392.453673176,"POLYGON ((-9238382.453673176 4858664.8118656315, -9238402.453673176 4858664.8118656315, -9238402.453673176 4858644.8118656315, -9238382.453673176 4858644.8118656315, -9238382.453673176 4858664.8118656315))",100k to 125k
4966,4858758.073033581,-9239277.061410677,"POLYGON ((-9239267.061410677 4858768.073033581, -9239287.061410677 4858768.073033581, -9239287.061410677 4858748.073033581, -9239267.061410677 4858748.073033581, -9239267.061410677 4858768.073033581))",200k+
4967,4858668.940355833,-9238426.668388458,"POLYGON ((-9238416.668388458 4858678.940355833, -9238436.668388458 4858678.940355833, -9238436.668388458 4858658.940355833, -9238416.668388458 4858658.940355833, -9238416.668388458 4858678.940355833))",200k+
4968,4859143.6510964725,-9238835.997985894,"POLYGON ((-9238825.997985894 4859153.6510964725, -9238845.997985894 4859153.6510964725, -9238845.997985894 4859133.6510964725, -9238825.997985894 4859133.6510964725, -9238825.997985894 4859153.6510964725))",75k to 100k
4969,4858712.33441917,-9238334.818078864,"POLYGON ((-9238324.818078864 4858722.33441917, -9238344.818078864 4858722.33441917, -9238344.818078864 4858702.33441917, -9238324.818078864 4858702.33441917, -9238324.818078864 4858722.33441917))",75k to 100k
4970,4859267.34642824,-9237639.08720818,"POLYGON ((-9237629.08720818 4859277.34642824, -9237649.08720818 4859277.34642824, -9237649.08720818 4859257.34642824, -9237629.08720818 4859257.34642824, -9237629.08720818 4859277.34642824))",150k to 200k
4971,4858587.958010382,-9237674.330059975,"POLYGON ((-9237664.330059975 4858597.958010382, -9237684.330059975 4858597.958010382, -9237684.330059975 4858577.958010382, -9237664.330059975 4858577.958010382, -9237664.330059975 4858597.958010382))",50k to 60k
4972,4858541.582300227,-9239256.31164496,"POLYGON ((-9239246.311644962 4858551.582300227, -9239266.311644962 4858551.582300227, -9239266.311644962 4858531.582300227, -9239246.311644962 4858531.582300227, -9239246.311644962 4858551.582300227))",200k+
4973,4859148.936933103,-9239016.660396371,"POLYGON ((-9239006.660396371 4859158.936933103, -9239026.660396371 4859158.936933103, -9239026.660396371 4859138.936933103, -9239006.660396371 4859138.936933103, -9239006.660396371 4859158.936933103))",50k to 60k
4974,4859111.841918519,-9239320.774733908,"POLYGON ((-9239310.774733908 4859121.841918519, -9239330.774733908 4859121.841918519, -9239330.774733908 4859101.841918519, -9239310.774733908 4859101.841918519, -9239310.774733908 4859121.841918519))",200k+
4975,4858578.676639005,-9239084.744735338,"POLYGON ((-9239074.744735338 4858588.676639005, -9239094.744735338 4858588.676639005, -9239094.744735338 4858568.676639005, -9239074.744735338 4858568.676639005, -9239074.744735338 4858588.676639005))",200k+
4976,4858386.014149669,-9238110.583262801,"POLYGON ((-9238100.583262801 4858396.014149669, -9238120.583262801 4858396.014149669, -9238120.583262801 4858376.014149669, -9238100.583262801 4858376.014149669, -9238100.583262801 4858396.014149669))",100k to 125k
4977,4859070.114721539,-9238873.225297438,"POLYGON ((-9238863.225297438 4859080.114721539, -9238883.225297438 4859080.114721539, -9238883.225297438 4859060.114721539, -9238863.225297438 4859060.114721539, -9238863.225297438 4859080.114721539))",150k to 200k
4978,4858315.742910399,-9238025.250808965,"POLYGON ((-9238015.250808965 4858325.742910399, -9238035.250808965 4858325.742910399, -9238035.250808965 4858305.742910399, -9238015.250808965 4858305.742910399, -9238015.250808965 4858325.742910399))",75k to 100k
4979,4858637.614153483,-9238498.16656389,"POLYGON ((-9238488.16656389 4858647.614153483, -9238508.16656389 4858647.614153483, -9238508.16656389 4858627.614153483, -9238488.16656389 4858627.614153483, -9238488.16656389 4858647.614153483))",100k to 125k
4980,4859140.483971706,-9237562.479047602,"POLYGON ((-9237552.479047602 4859150.483971707, -9237572.479047602 4859150.483971707, -9237572.479047602 4859130.483971707, -9237552.479047602 4859130.483971707, -9237552.479047602 4859150.483971707))",75k to 100k
4981,4858513.374817804,-9237798.262558395,"POLYGON ((-9237788.262558395 4858523.374817804, -9237808.262558395 4858523.374817804, -9237808.262558395 4858503.374817804, -9237788.262558395 4858503.374817804, -9237788.262558395 4858523.374817804))",125k to 150k
4982,4859179.035784369,-9238455.26940884,"POLYGON ((-9238445.26940884 4859189.035784369, -9238465.26940884 4859189.035784369, -9238465.26940884 4859169.035784369, -9238445.26940884 4859169.035784369, -9238445.26940884 4859189.035784369))",200k+
4983,4858922.5484207105,-9237726.006729841,"POLYGON ((-9237716.006729841 4858932.5484207105, -9237736.006729841 4858932.5484207105, -9237736.006729841 4858912.5484207105, -9237716.006729841 4858912.5484207105, -9237716.006729841 4858932.5484207105))",10k to 15k
4984,4858821.28495269,-9238046.210544648,"POLYGON ((-9238036.210544648 4858831.28495269, -9238056.210544648 4858831.28495269, -9238056.210544648 4858811.28495269, -9238036.210544648 4858811.28495269, -9238036.210544648 4858831.28495269))",125k to 150k
4985,4858769.813282037,-9237725.511719938,"POLYGON ((-9237715.51171994 4858779.813282038, -9237735.51171994 4858779.813282038, -9237735.51171994 4858759.813282038, -9237715.51171994 4858759.813282038, -9237715.51171994 4858779.813282038))",60k to 75k
4986,4858908.694643838,-9239221.938552922,"POLYGON ((-9239211.938552922 4858918.694643838, -9239231.938552922 4858918.694643838, -9239231.938552922 4858898.694643838, -9239211.938552922 4858898.694643838, -9239211.938552922 4858918.694643838))",75k to 100k
4987,4858820.160322827,-9238083.77385324,"POLYGON ((-9238073.77385324 4858830.160322827, -9238093.77385324 4858830.160322827, -9238093.77385324 4858810.160322827, -9238073.77385324 4858810.160322827, -9238073.77385324 4858830.160322827))",60k to 75k
4988,4859039.194784494,-9238645.695666222,"POLYGON ((-9238635.695666222 4859049.194784494, -9238655.695666222 4859049.194784494, -9238655.695666222 4859029.194784494, -9238635.695666222 4859029.194784494, -9238635.695666222 4859049.194784494))",100k to 125k
4989,4859073.263255524,-9239462.985339422,"POLYGON ((-9239452.985339422 4859083.263255524, -9239472.985339422 4859083.263255524, -9239472.985339422 4859063.263255524, -9239452.985339422 4859063.263255524, -9239452.985339422 4859083.263255524))",200k+
4990,4859085.241343023,-9239888.54459212,"POLYGON ((-9239878.54459212 4859095.241343023, -9239898.54459212 4859095.241343023, -9239898.54459212 4859075.241343023, -9239878.54459212 4859075.241343023, -9239878.54459212 4859095.241343023))",125k to 150k
4991,4859022.898964419,-9237968.413315678,"POLYGON ((-9237958.413315678 4859032.898964419, -9237978.413315678 4859032.898964419, -9237978.413315678 4859012.898964419, -9237958.413315678 4859012.898964419, -9237958.413315678 4859032.898964419))",75k to 100k
4992,4858778.131345179,-9239127.926972693,"POLYGON ((-9239117.926972693 4858788.131345179, -9239137.926972693 4858788.131345179, -9239137.926972693 4858768.131345179, -9239117.926972693 4858768.131345179, -9239117.926972693 4858788.131345179))",200k+
4993,4858513.084513394,-9239002.930249792,"POLYGON ((-9238992.930249792 4858523.084513394, -9239012.930249792 4858523.084513394, -9239012.930249792 4858503.084513394, -9238992.930249792 4858503.084513394, -9238992.930249792 4858523.084513394))",50k to 60k
4994,4858758.535198289,-9239174.707927728,"POLYGON ((-9239164.707927728 4858768.535198289, -9239184.707927728 4858768.535198289, -9239184.707927728 4858748.535198289, -9239164.707927728 4858748.535198289, -9239164.707927728 4858768.535198289))",35k to 40k
4995,4858761.226010599,-9239093.181199916,"POLYGON ((-9239083.181199916 4858771.226010599, -9239103.181199916 4858771.226010599, -9239103.181199916 4858751.226010599, -9239083.181199916 4858751.226010599, -9239083.181199916 4858771.226010599))",50k to 60k
4996,4858897.5753423115,-9238571.360783774,"POLYGON ((-9238561.360783774 4858907.5753423115, -9238581.360783774 4858907.5753423115, -9238581.360783774 4858887.5753423115, -9238561.360783774 4858887.5753423115, -9238561.360783774 4858907.5753423115))",200k+
4997,4858617.34801594,-9239566.414580204,"POLYGON ((-9239556.414580204 4858627.34801594, -9239576.414580204 4858627.34801594, -9239576.414580204 4858607.34801594, -9239556.414580204 4858607.34801594, -9239556.414580204 4858627.34801594))",200k+
4998,4858234.7779055,-9238155.280365586,"POLYGON ((-9238145.280365586 4858244.7779055005, -9238165.280365586 4858244.7779055005, -9238165.280365586 4858224.7779055005, -9238145.280365586 4858224.7779055005, -9238145.280365586 4858244.7779055005))",200k+
4999,4858977.209706429,-9239131.317389479,"POLYGON ((-9239121.317389479 4858987.209706429, -9239141.317389479 4858987.209706429, -9239141.317389479 4858967.209706429, -9239121.317389479 4858967.209706429, -9239121.317389479 4858987.209706429))",200k+
5000,4859145.075003322,-9239792.024303876,"POLYGON ((-9239782.024303876 4859155.075003322, -9239802.024303876 4859155.075003322, -9239802.024303876 4859135.075003322, -9239782.024303876 4859135.075003322, -9239782.024303876 4859155.075003322))",under 10k
5001,4858323.041753976,-9237905.265939487,"POLYGON ((-9237895.265939487 4858333.041753976, -9237915.265939487 4858333.041753976, -9237915.265939487 4858313.041753976, -9237895.265939487 4858313.041753976, -9237895.265939487 4858333.041753976))",40k to 45k
5002,4859143.876660848,-9238401.37799738,"POLYGON ((-9238391.377997378 4859153.876660849, -9238411.377997378 4859153.876660849, -9238411.377997378 4859133.876660849, -9238391.377997378 4859133.876660849, -9238391.377997378 4859153.876660849))",75k to 100k
5003,4858575.727239303,-9239414.83244909,"POLYGON ((-9239404.83244909 4858585.727239303, -9239424.83244909 4858585.727239303, -9239424.83244909 4858565.727239303, -9239404.83244909 4858565.727239303, -9239404.83244909 4858585.727239303))",100k to 125k
5004,4858617.890303159,-9237756.594512125,"POLYGON ((-9237746.594512125 4858627.890303159, -9237766.594512125 4858627.890303159, -9237766.594512125 4858607.890303159, -9237746.594512125 4858607.890303159, -9237746.594512125 4858627.890303159))",200k+
5005,4858920.924670959,-9238182.539183402,"POLYGON ((-9238172.539183404 4858930.924670959, -9238192.539183404 4858930.924670959, -9238192.539183404 4858910.924670959, -9238172.539183404 4858910.924670959, -9238172.539183404 4858930.924670959))",150k to 200k
5006,4858974.655632273,-9238588.046443257,"POLYGON ((-9238578.046443257 4858984.655632273, -9238598.046443257 4858984.655632273, -9238598.046443257 4858964.655632273, -9238578.046443257 4858964.655632273, -9238578.046443257 4858984.655632273))",75k to 100k
5007,4858980.4667633865,-9239388.068767413,"POLYGON ((-9239378.068767413 4858990.4667633865, -9239398.068767413 4858990.4667633865, -9239398.068767413 4858970.4667633865, -9239378.068767413 4858970.4667633865, -9239378.068767413 4858990.4667633865))",200k+
5008,4859290.011177198,-9237944.617752,"POLYGON ((-9237934.617752 4859300.011177198, -9237954.617752 4859300.011177198, -9237954.617752 4859280.011177198, -9237934.617752 4859280.011177198, -9237934.617752 4859300.011177198))",200k+
5009,4858592.631370943,-9238892.95813551,"POLYGON ((-9238882.95813551 4858602.631370943, -9238902.95813551 4858602.631370943, -9238902.95813551 4858582.631370943, -9238882.95813551 4858582.631370943, -9238882.95813551 4858602.631370943))",200k+
5010,4858798.822340477,-9237900.243280806,"POLYGON ((-9237890.243280806 4858808.822340477, -9237910.243280806 4858808.822340477, -9237910.243280806 4858788.822340477, -9237890.243280806 4858788.822340477, -9237890.243280806 4858808.822340477))",200k+
5011,4859099.181020427,-9238790.023228567,"POLYGON ((-9238780.023228567 4859109.181020426, -9238800.023228567 4859109.181020426, -9238800.023228567 4859089.181020426, -9238780.023228567 4859089.181020426, -9238780.023228567 4859109.181020426))",125k to 150k
5012,4858964.822823534,-9239348.078079991,"POLYGON ((-9239338.078079991 4858974.822823535, -9239358.078079991 4858974.822823535, -9239358.078079991 4858954.822823535, -9239338.078079991 4858954.822823535, -9239338.078079991 4858974.822823535))",35k to 40k
